Tiempo,Temp_Dist_81.4mm,Temp_Dist_123.1mm,Temp_Dist_164.0mm,Temp_Dist_211.9mm,Temp_Dist_249.6mm,Temp_Dist_410.5mm
3650,84.947,84.498,83.625,82.263,81.191,76.661
3655,84.727,84.334,83.476,82.149,81.102,76.638
3660,84.552,84.14,83.32,82.035,81.015,76.601
3665,84.357,83.968,83.188,81.927,80.934,76.578
3670,84.17,83.811,83.044,81.817,80.847,76.58
3675,83.948,83.631,82.887,81.693,80.743,76.559
3680,83.79,83.472,82.743,81.583,80.658,76.53
3685,83.602,83.293,82.602,81.462,80.548,76.514
3690,83.417,83.145,82.465,81.365,80.455,76.478
3695,83.246,83.0,82.329,81.247,80.387,76.478
3700,83.066,82.845,82.192,81.137,80.287,76.43
3705,82.908,82.687,82.089,81.037,80.192,76.43
3710,82.76,82.542,81.936,80.919,80.098,76.383
3715,82.575,82.389,81.789,80.813,80.024,76.354
3720,82.42,82.225,81.679,80.697,79.932,76.331
3725,82.243,82.057,81.524,80.591,79.82,76.306
3730,82.066,81.939,81.395,80.494,79.733,76.27
3735,81.897,81.77,81.266,80.376,79.644,76.235
3740,81.752,81.633,81.144,80.274,79.557,76.208
3745,81.597,81.483,81.018,80.172,79.484,76.193
3750,81.455,81.357,80.901,80.071,79.383,76.146
3755,81.296,81.207,80.762,79.963,79.296,76.112
3760,81.136,81.07,80.64,79.872,79.208,76.081
3765,80.999,80.92,80.534,79.78,79.149,76.067
3770,80.913,80.85,80.453,79.71,79.075,76.049
3775,80.774,80.745,80.357,79.619,79.015,76.027
3780,80.68,80.609,80.251,79.55,78.924,76.017
3785,80.537,80.501,80.131,79.448,78.855,75.959
3790,80.411,80.375,80.025,79.34,78.77,75.944
3795,80.258,80.257,79.903,79.245,78.683,75.88
3800,80.129,80.118,79.789,79.143,78.583,75.857
3805,79.984,79.995,79.662,79.05,78.511,75.811
3810,79.818,79.871,79.557,78.951,78.411,75.768
